"expgender","exprace","age","sex","lab_or_online","gambfalgroup","gambfalDV","anch1group","anchoring1","anch2group","anchoring2","anch3group","anchoring3","anch4group","anchoring4"
"female","6",23,"f",0,"two_sixes",1.73205080756888,"low",NA,"low",NA,"low",NA,"low",NA
"female","6",18,"f",0,"three_sixes",1.73205080756888,"low",NA,"low",NA,"low",NA,"low",NA
"female","6",18,"f",0,"two_sixes",1.73205080756888,"high",5592.33,"low",3e+05,"low",NA,"high",10000
"female","6",18,"f",0,"two_sixes",1,"low",2485.48,"high",4e+06,"high",45275.04,"low",13000
"female","6",22,"f",0,"three_sixes",1.4142135623731,"low",1988.384,"low",4e+05,"high",39369.6,"low",200
"female","6",22,"f",0,"three_sixes",0,"low",NA,"low",1e+06,"high",41010,"high",10000
"female","6",18,"f",0,"three_sixes",1.4142135623731,"high",2485.48,"high",3e+06,"low",5905.44,"high",35000
"female","6",18,"m",0,"three_sixes",1.73205080756888,"low",1864.11,"low",1e+06,"low",3936.96,"low",150
"female","6",32,"f",0,"three_sixes",0,"high",5530.193,"low",205000,"low",5905.44,"low",177
"female","6",18,"f",0,"three_sixes",NA,"low",NA,"high",2500000,"low",NA,"high",10000
"female","6",18,"f",0,"two_sixes",3.16227766016838,"high",4349.59,"low",218000,"low",NA,"high",40000
"female","6",18,"f",0,"three_sixes",0,"low",3728.22,"high",2e+06,"high",29527.2,"low",1000
"female","6",18,"f",0,"two_sixes",7.07106781186548,"low",NA,"low",4e+05,"low",NA,"high",30000
"male","6",18,"f",0,"two_sixes",1,"low",NA,"high",4689000,"low",NA,"high",35000
"male","6",18,"f",0,"three_sixes",2.23606797749979,"low",NA,"low",275000,"low",NA,"high",10000
"female","6",18,"f",0,"three_sixes",2.44948974278318,"low",NA,"low",260000,"low",NA,"high",30000
"male","6",24,"m",0,"three_sixes",3.16227766016838,"low",NA,"high",3500000,"low",2230.944,"high",30000
"female","6",20,"f",0,"three_sixes",0,"low",3106.85,"low",1e+06,"low",3280.8,"low",2000
"female","6",24,"f",0,"two_sixes",1,"low",4970.96,"high",2e+06,"low",NA,"low",10000
"female","6",18,"m",0,"three_sixes",1.4142135623731,"low",2030.63716,"high",250700,"low",NA,"high",27900
"female","6",20,"f",0,"three_sixes",NA,"low",NA,"low",NA,"high",39369.6,"high",49000
"male","6",22,"f",0,"three_sixes",2.23606797749979,"low",1864.11,"low",NA,"high",32808,"high",1000
"male","6",28,"f",0,"three_sixes",NA,"low",NA,"low",9e+05,"low",5905.44,"high",48000
"female","6",21,"f",0,"two_sixes",3.87298334620742,"low",NA,"high",2e+06,"low",NA,"low",550
"female","6",21,"f",0,"two_sixes",1,"low",NA,"low",285000,"low",NA,"high",4000
"female","6",22,"f",0,"two_sixes",1.73205080756888,"low",NA,"low",5e+05,"low",NA,"high",30000
"female","6",25,"f",0,"three_sixes",1.73205080756888,"high",3106.85,"high",2e+06,"high",4265.04,"high",1500
"female","6",20,"m",0,"three_sixes",2.23606797749979,"low",NA,"high",2e+06,"low",NA,"low",600
"","",23,"f",1,"three_sixes",2.23606797749979,"high",5000,"low",4e+05,"high",41000,"low",1000
"","",27,"m",1,"two_sixes",1.4142135623731,"high",5300,"high",2300000,"low",22250,"high",20000
"","",28,"m",1,"three_sixes",1.4142135623731,"low",2000,"low",250000,"low",4848,"low",500
"","",35,"m",1,"two_sixes",2.23606797749979,"high",3500,"low",3e+06,"high",42000,"high",15000
"","",28,"f",1,"three_sixes",3.16227766016838,"low",3500,"low",1e+06,"low",2600,"low",120
"","",25,"f",1,"three_sixes",7.07106781186548,"high",2500,"low",345000,"low",11000,"low",300
"","",27,"m",1,"three_sixes",2.23606797749979,"low",2700,"high",3e+06,"low",25000,"high",40000
"","",29,"m",1,"two_sixes",3.16227766016838,"low",NA,"low",NA,"low",NA,"low",120
"","",23,"m",1,"two_sixes",1.4142135623731,"high",5000,"low",250000,"low",3000,"low",1000
"","",36,"m",1,"two_sixes",1.73205080756888,"low",2500,"low",1e+06,"high",35000,"high",10000
"","",21,"f",1,"three_sixes",2.44948974278318,"low",2000,"low",5e+05,"low",9000,"low",700
"","",32,"m",1,"three_sixes",1,"high",5000,"low",1e+06,"low",6000,"low",130
"","",31,"f",1,"three_sixes",1.73205080756888,"high",5000,"low",3e+06,"high",30000,"low",5000
"","",28,"m",1,"two_sixes",1.73205080756888,"low",2900,"high",2500000,"high",28000,"low",7000
"","",32,"f",1,"two_sixes",1.4142135623731,"low",4500,"high",3e+06,"low",29000,"low",10000
"","",37,"m",1,"two_sixes",1.73205080756888,"low",3000,"low",1e+06,"high",32000,"high",25000
"","",25,"f",1,"three_sixes",2,"high",5000,"low",250000,"high",45000,"high",40000
"","",58,"m",1,"three_sixes",1.4142135623731,"high",3000,"low",2e+06,"low",27000,"high",5000
"","",27,"f",1,"two_sixes",2.64575131106459,"high",3614,"low",8e+05,"low",21826,"high",10000
"","",21,"m",1,"two_sixes",3.16227766016838,"low",3000,"low",2e+06,"high",27000,"high",30000
"","",31,"f",1,"two_sixes",2.82842712474619,"low",2000,"low",NA,"low",2250,"low",125
"","",25,"m",1,"three_sixes",1.4142135623731,"low",2000,"low",250000,"low",3000,"low",125
"","",27,"f",1,"three_sixes",2,"low",NA,"high",2700000,"high",5500,"high",30000
"","",51,"m",1,"three_sixes",2,"low",3400,"high",3e+06,"high",33000,"low",1000
"","",30,"f",1,"three_sixes",2.23606797749979,"low",2600,"low",4e+05,"low",6000,"high",15000
"","",36,"m",1,"two_sixes",1.4142135623731,"high",4500,"low",350000,"high",36000,"high",35000
"","",47,"m",1,"two_sixes",1.4142135623731,"low",3400,"low",NA,"low",5000,"high",30000
"","",32,"m",1,"three_sixes",2.23606797749979,"low",1650,"low",450000,"high",11400,"low",2400
"","",41,"m",1,"two_sixes",1.73205080756888,"high",3200,"high",4850000,"low",9800,"low",115
"","",54,"f",1,"three_sixes",5,"high",2200,"low",3e+06,"high",35000,"low",3300
"","",52,"m",1,"two_sixes",1,"high",2500,"low",NA,"high",29029,"low",120
"","",26,"m",1,"two_sixes",3.87298334620742,"low",5000,"high",2e+06,"high",38000,"low",2500
"","",34,"m",1,"three_sixes",1.4142135623731,"low",3750,"high",4500000,"high",27000,"low",325
"","",31,"m",1,"three_sixes",1.73205080756888,"low",2000,"low",250000,"low",28000,"high",11000
"","",31,"m",1,"three_sixes",3,"high",5000,"high",4500000,"low",NA,"high",20000
"","",23,"m",1,"two_sixes",2,"low",NA,"high",4e+06,"high",40000,"high",45000
"","",28,"m",1,"three_sixes",3.16227766016838,"high",3000,"low",1400000,"low",25000,"low",10000
"","",26,"f",1,"three_sixes",1.73205080756888,"low",2000,"low",210000,"high",36000,"low",120
"","",26,"f",1,"three_sixes",1.73205080756888,"high",5000,"high",4500000,"low",NA,"low",200
"","",26,"m",1,"three_sixes",2,"low",NA,"low",275000,"low",2600,"low",135
"","",34,"m",1,"three_sixes",3.46410161513775,"low",2750,"high",4e+06,"high",29500,"high",30000
"","",42,"f",1,"three_sixes",2,"low",NA,"low",NA,"high",8000,"high",11000
"","",59,"m",1,"two_sixes",5,"low",3500,"high",3e+06,"high",45000,"high",42000
"","",26,"f",1,"three_sixes",1.73205080756888,"high",3200,"low",NA,"low",NA,"high",25000
"","",24,"m",1,"two_sixes",1.4142135623731,"high",5999,"low",250000,"low",2400,"high",49000
"","",23,"m",1,"three_sixes",3.74165738677394,"low",3000,"high",4823912,"high",42281,"low",431
"","",25,"m",1,"three_sixes",14.142135623731,"low",2000,"low",2e+06,"high",42000,"low",5000
"","",34,"m",1,"three_sixes",3.46410161513775,"high",3500,"low",5e+05,"low",8000,"high",40000
"","",19,"f",1,"two_sixes",7.07106781186548,"low",4000,"low",NA,"high",30000,"low",1000
"","",23,"m",1,"three_sixes",1.73205080756888,"low",2582,"low",2714800,"low",29035,"low",275
"","",24,"m",1,"three_sixes",NA,"low",1800,"low",2000001,"low",NA,"low",NA
"","",20,"m",1,"three_sixes",2.82842712474619,"high",4699,"low",NA,"high",29035,"low",2000
"","",62,"f",1,"two_sixes",2.64575131106459,"high",3000,"high",3e+06,"high",30000,"low",500
"","",25,"f",1,"three_sixes",1.4142135623731,"high",5000,"low",5e+05,"low",7000,"low",500
"","",24,"m",1,"three_sixes",7.07106781186548,"high",4000,"high",3e+06,"low",2100,"high",25000
"","",27,"m",1,"two_sixes",1.73205080756888,"low",2919,"low",NA,"high",29028,"low",10800
"","",40,"m",1,"two_sixes",3,"low",2900,"high",4e+06,"low",29000,"low",3500
"","",29,"f",1,"two_sixes",6,"high",4000,"high",4500000,"high",35000,"high",500
"","",25,"m",1,"three_sixes",1.73205080756888,"low",NA,"low",NA,"low",20000,"low",400
"","",24,"m",1,"two_sixes",1.73205080756888,"low",NA,"low",NA,"low",NA,"low",10000
"","",30,"m",1,"three_sixes",1.4142135623731,"high",4700,"low",2707120,"high",29029,"high",11000
"","",26,"f",1,"two_sixes",1.73205080756888,"high",2563.79,"low",2714856,"low",NA,"low",150
"","",22,"m",1,"two_sixes",1.4142135623731,"high",2000,"low",NA,"high",8848,"low",NA
"","",22,"m",1,"three_sixes",2,"high",2919.89,"low",200418,"low",27940,"low",11000
"","",49,"m",1,"three_sixes",1.4142135623731,"high",2000,"low",2500000,"low",7000,"low",300
"","",42,"f",1,"three_sixes",10,"high",3000,"low",4e+05,"high",35000,"high",33000
"","",25,"f",1,"two_sixes",1.4142135623731,"high",5400,"low",NA,"high",42354,"high",35500
"","",23,"m",1,"three_sixes",1.4142135623731,"high",2919.89,"low",200419,"low",29029,"high",11000
"","",32,"m",1,"three_sixes",NA,"low",2400,"low",NA,"high",29029,"high",10000
"","",31,"f",1,"three_sixes",1.4142135623731,"low",2010,"low",1050000,"high",44000,"high",45000
"","",30,"m",1,"two_sixes",2.64575131106459,"high",4700,"low",NA,"low",8000,"high",11500
"","",45,"f",1,"three_sixes",3.16227766016838,"low",3000,"low",5e+05,"low",10000,"low",500
"","",21,"f",1,"three_sixes",0,"low",2500,"high",3e+06,"low",27000,"high",31000
"","",33,"m",1,"two_sixes",1,"high",2500,"high",3e+06,"high",25000,"low",250
"","",34,"m",1,"two_sixes",1,"high",2400,"high",2e+06,"low",3500,"high",45000
"","",23,"m",1,"three_sixes",1,"low",2600,"low",2700000,"high",29000,"low",500
"","",25,"m",1,"two_sixes",7.34846922834953,"low",1501,"high",4500000,"low",18000,"low",400
"","",33,"m",1,"two_sixes",2,"low",3000,"low",2e+06,"high",23000,"low",1000
"","",26,"f",1,"three_sixes",2.44948974278318,"low",1900,"high",2e+06,"high",15000,"low",1000
"","",25,"m",1,"three_sixes",2.44948974278318,"low",2200,"low",1e+06,"low",3500,"high",15000
"","",29,"f",1,"three_sixes",0,"high",4000,"high",4500000,"low",3000,"high",40000
"","",24,"m",1,"three_sixes",NA,"low",3100,"high",3500000,"high",40000,"high",18000
"","",45,"m",1,"two_sixes",3.16227766016838,"low",1700,"high",4500000,"low",2200,"low",150
"","",27,"m",1,"three_sixes",1.73205080756888,"low",2000,"low",NA,"low",3500,"low",NA
"","",52,"m",1,"three_sixes",0,"high",3000,"high",4500000,"high",30000,"high",10000
"","",29,"m",1,"three_sixes",1.4142135623731,"high",4100,"high",2990000,"low",3200,"high",10000
"","",25,"f",1,"two_sixes",2.44948974278318,"high",3000,"high",250000,"low",NA,"low",NA
"","",28,"m",1,"three_sixes",1,"low",2000,"low",NA,"low",NA,"low",NA
"","",32,"m",1,"two_sixes",2.44948974278318,"low",2000,"low",350000,"low",5000,"high",41000
"","",25,"m",1,"two_sixes",1,"low",NA,"low",NA,"low",NA,"low",36500
"","",23,"m",1,"three_sixes",1.73205080756888,"low",NA,"low",1500000,"low",2450,"high",35000
"","",30,"m",1,"three_sixes",1.4142135623731,"low",3000,"low",1e+06,"low",20000,"low",170
"","",25,"m",1,"three_sixes",1.73205080756888,"high",3000,"low",NA,"low",NA,"low",36500
"","",28,"m",1,"three_sixes",1.73205080756888,"low",4000,"low",7e+05,"high",25000,"low",2000
"","",27,"m",1,"two_sixes",1.73205080756888,"high",4500,"high",2500000,"low",8000,"low",5000
"","",22,"f",1,"three_sixes",1.4142135623731,"low",3200,"high",1e+06,"low",4500,"low",250
"","",22,"f",1,"two_sixes",1.73205080756888,"high",4699,"low",NA,"high",29029,"high",11000
"","",23,"m",1,"two_sixes",2,"high",2582,"low",2707120,"low",NA,"high",11000
"","",28,"m",1,"two_sixes",3.16227766016838,"high",5000,"high",3e+06,"high",45000,"high",25000
"","",21,"m",1,"three_sixes",1.4142135623731,"low",1550,"low",300400,"high",42450,"high",34000
"","",28,"f",1,"two_sixes",10,"low",2000,"low",6e+05,"high",39000,"high",35000
"","",26,"m",1,"three_sixes",3.16227766016838,"high",5250,"low",2e+06,"high",38000,"low",1000
"","",31,"f",1,"two_sixes",1.73205080756888,"high",5000,"low",220000,"high",44000,"low",1000
"","",31,"f",1,"three_sixes",1.4142135623731,"low",NA,"low",240000,"low",2300,"low",250
"","",39,"m",1,"two_sixes",1.4142135623731,"high",4000,"high",3e+06,"low",28000,"high",20000
"","",30,"f",1,"three_sixes",2,"high",5000,"low",2e+06,"high",30000,"high",20000
"","",27,"f",1,"three_sixes",1.73205080756888,"low",3000,"low",8e+05,"low",2800,"high",40000
"","",27,"f",1,"two_sixes",1,"low",1800,"low",NA,"low",2500,"low",2000
"","",23,"f",1,"two_sixes",3.46410161513775,"low",3200,"high",2800000,"low",2300,"high",42000
"","",56,"m",1,"three_sixes",4.47213595499958,"low",2900,"high",4500000,"high",32000,"low",150
"","",25,"f",1,"two_sixes",3.87298334620742,"low",3000,"low",5e+05,"high",30000,"low",1000
"","",29,"f",1,"three_sixes",0,"high",3000,"high",4500000,"low",2500,"low",NA
"","",24,"f",1,"three_sixes",1.73205080756888,"high",2800,"low",5e+05,"high",42000,"low",600
"","",31,"m",1,"three_sixes",1.73205080756888,"high",4500,"high",4e+06,"low",NA,"high",30000
"","",64,"m",1,"three_sixes",5.65685424949238,"high",5280,"high",4500000,"high",41000,"low",40000
"","",36,"f",1,"three_sixes",3.16227766016838,"low",3325,"low",340000,"low",4500,"low",10000
"","",29,"m",1,"three_sixes",1.73205080756888,"low",2200,"high",3500000,"high",37000,"low",NA
"","",57,"m",1,"three_sixes",9.48683298050514,"high",3000,"low",6e+05,"high",25000,"high",30000
"","",45,"f",1,"two_sixes",2.44948974278318,"low",2000,"low",1e+06,"high",45000,"low",NA
"","",28,"m",1,"three_sixes",2.44948974278318,"high",5600,"high",4500000,"high",41100,"high",48000
"","",53,"m",1,"three_sixes",1.73205080756888,"low",1725,"high",4e+06,"high",40000,"high",35000
"","",24,"f",1,"two_sixes",14.142135623731,"low",2200,"low",240000,"high",45000,"high",49999
"","",28,"m",1,"three_sixes",1,"high",3000,"low",2e+06,"low",35000,"low",500
"","",26,"f",1,"three_sixes",3.16227766016838,"high",2200,"high",2e+06,"low",10000,"high",10000
"","",34,"f",1,"two_sixes",2.23606797749979,"low",NA,"low",3e+05,"low",2100,"low",NA
"","",66,"f",1,"two_sixes",3.16227766016838,"low",2800,"high",1500000,"low",29000,"high",40000
"","",60,"f",1,"two_sixes",4.24264068711928,"low",3000,"high",3e+06,"high",30000,"low",NA
"","",29,"f",1,"three_sixes",0,"low",3000,"high",2e+06,"low",30000,"low",10000
"","",21,"f",1,"three_sixes",0,"high",4000,"low",2e+06,"high",32000,"high",35000
"","",28,"m",1,"three_sixes",3.16227766016838,"low",NA,"low",NA,"low",5000,"high",2000
"","",40,"f",1,"three_sixes",1.4142135623731,"high",5000,"low",3e+05,"low",3500,"low",5000
"","",20,"m",1,"two_sixes",4.58257569495584,"high",2000,"high",3e+06,"low",20000,"low",550
"","",67,"m",1,"three_sixes",7.07106781186548,"low",3100,"low",NA,"high",31000,"low",4500
"","",58,"f",1,"two_sixes",1.73205080756888,"high",5500,"low",320000,"high",45000,"low",215
"","",39,"m",1,"three_sixes",4.79583152331272,"high",3600,"high",4200000,"high",27000,"high",47000
"","",42,"f",1,"three_sixes",3.46410161513775,"high",5280,"low",1100000,"high",40880,"low",1350
"","",61,"f",1,"two_sixes",3.46410161513775,"high",3000,"high",3e+06,"low",5000,"low",150
"","",34,"f",1,"two_sixes",2.23606797749979,"high",4000,"high",3e+06,"high",40000,"high",29000
"","",33,"m",1,"two_sixes",1.73205080756888,"high",3000,"high",2500000,"high",30000,"low",250
"","",20,"f",1,"two_sixes",4.47213595499958,"high",3500,"low",1200000,"low",NA,"low",3500
"","",23,"f",1,"three_sixes",2,"high",5000,"low",5e+05,"high",40000,"high",30000
"","",23,"m",1,"two_sixes",2.23606797749979,"high",3100,"high",3e+06,"high",30000,"low",156
"","",28,"m",1,"two_sixes",3.16227766016838,"high",2700,"high",4500000,"low",5000,"low",1000
"","",38,"f",1,"three_sixes",2.23606797749979,"high",3000,"low",3e+06,"low",9000,"low",25000
"","",67,"f",1,"two_sixes",6,"low",2500,"low",1e+06,"high",38000,"high",20000
"","",30,"m",1,"two_sixes",3.16227766016838,"low",2600,"high",3500000,"high",44000,"high",45000
"","",26,"m",1,"two_sixes",5.47722557505166,"high",3500,"low",350000,"high",30000,"low",120
"","",22,"m",1,"two_sixes",2.64575131106459,"low",2600,"low",2e+06,"high",35000,"low",6000
"","",24,"m",1,"two_sixes",1.73205080756888,"low",2100,"high",2600000,"high",42000,"low",8000
"","",34,"f",1,"two_sixes",10,"high",3500,"high",1e+06,"high",10000,"low",250
"","",26,"m",1,"three_sixes",2.23606797749979,"high",5500,"low",750000,"low",7000,"low",NA
"","",27,"m",1,"three_sixes",NA,"low",3000,"high",2e+06,"high",5000,"high",2000
"","",23,"m",1,"three_sixes",2.44948974278318,"low",3400,"low",2e+06,"low",NA,"high",38000
"","",27,"m",1,"two_sixes",2,"high",4200,"high",2500000,"high",42500,"low",10000
"","",20,"m",1,"three_sixes",2.23606797749979,"low",2500,"high",4500000,"low",5000,"high",45000
"","",24,"m",1,"two_sixes",3.16227766016838,"low",3000,"high",3500000,"high",40000,"high",40000
"","",27,"m",1,"three_sixes",1,"low",2000,"low",3e+05,"low",3000,"high",40000
"","",45,"f",1,"three_sixes",4.47213595499958,"high",3000,"low",1250000,"low",29000,"low",101
"","",41,"m",1,"three_sixes",1,"low",4000,"high",4e+06,"high",32000,"high",20000
"","",37,"f",1,"three_sixes",2,"low",2700,"low",NA,"low",30000,"high",41000
"","",24,"f",1,"two_sixes",2.82842712474619,"low",NA,"low",1500000,"high",42536,"low",185
"","",43,"m",1,"three_sixes",1.4142135623731,"low",2500,"high",4e+06,"high",39000,"high",20000
"","",29,"m",1,"three_sixes",1,"high",2500,"high",2e+06,"low",23000,"high",1000
"","",31,"m",1,"three_sixes",2.23606797749979,"high",5500,"high",4550000,"high",31000,"low",1000
"","",27,"f",1,"three_sixes",2.23606797749979,"low",4000,"high",2e+06,"low",2500,"high",10000
"","",23,"f",1,"three_sixes",1,"low",3000,"low",1e+06,"high",20000,"high",4000
"","",52,"f",1,"two_sixes",2,"high",5300,"high",4750000,"high",42000,"low",655
"","",30,"f",1,"three_sixes",1.73205080756888,"low",3000,"low",5e+05,"low",3500,"high",20000
"","",26,"f",1,"two_sixes",2.23606797749979,"high",3000,"low",1e+06,"low",30000,"low",NA
"","",39,"m",1,"two_sixes",5,"low",2700,"high",3e+06,"low",20000,"high",25000
"","",42,"m",1,"two_sixes",7.07106781186548,"low",3000,"low",3e+06,"low",28000,"low",2000
"","",23,"f",1,"two_sixes",7.07106781186548,"low",2500,"high",4e+06,"low",5000,"high",20000
"","",31,"f",1,"three_sixes",3.16227766016838,"low",2000,"high",4e+06,"high",44000,"low",1000
"","",24,"m",1,"two_sixes",1,"low",NA,"low",NA,"high",29029,"low",NA
"","",23,"f",1,"three_sixes",1.4142135623731,"high",3500,"high",3500000,"low",5000,"high",40000
"","",26,"f",1,"three_sixes",1.73205080756888,"high",5000,"low",3e+06,"high",37500,"low",NA
"","",28,"m",1,"two_sixes",3.16227766016838,"high",4000,"low",2e+06,"low",12000,"low",NA
"","",30,"m",1,"two_sixes",7.07106781186548,"low",2200,"high",3400000,"high",28000,"low",2000
"","",38,"m",1,"three_sixes",2.23606797749979,"high",3000,"high",3e+06,"high",37000,"high",15000
"","",27,"f",1,"three_sixes",2.44948974278318,"high",4000,"low",3e+06,"high",36000,"low",115
"","",23,"m",1,"two_sixes",3.46410161513775,"low",3600,"low",2700000,"high",29000,"low",106
"","",30,"m",1,"three_sixes",4.47213595499958,"low",3000,"low",2e+06,"low",30000,"low",1000
"","",38,"f",1,"two_sixes",3.16227766016838,"low",4000,"high",3500000,"high",42000,"low",30000
"","",25,"f",1,"three_sixes",1.73205080756888,"low",3257,"low",5e+05,"low",4690,"high",15000
"","",28,"m",1,"three_sixes",3.46410161513775,"low",1900,"high",4800000,"high",41000,"high",48500
"","",29,"m",1,"three_sixes",1.4142135623731,"low",3000,"low",NA,"low",2500,"high",37000
"","",27,"m",1,"two_sixes",4.47213595499958,"low",NA,"low",1e+06,"high",40000,"low",500
"","",35,"m",1,"three_sixes",2.23606797749979,"low",3500,"low",2e+06,"low",25000,"low",2000
"","",29,"m",1,"three_sixes",7.07106781186548,"low",3000,"low",6e+05,"high",29000,"low",500
"","",26,"m",1,"two_sixes",4.47213595499958,"high",2000,"high",4e+06,"low",2500,"low",NA
"","",38,"m",1,"three_sixes",1.4142135623731,"high",5000,"low",1e+06,"high",5000,"low",500
