"expgender","exprace","numparticipants","age","sex","lab_or_online","us_or_international","gambfalgroup","gambfalDV","anch1group","anchoring1","anch2group","anchoring2","anch3group","anchoring3","anch4group","anchoring4","gainlossgroup","gainlossDV","sunkcosta","sunkcostb","reciprocityothera","reciprocityothera.1","reciprocityusa","reciprocityusb","sunkgroup","sunkDV","gainlossgroup.1","gainlossDV.1","quoteGroup","quote","ContactGroup","Imagineddv","IATexpmath","IATexpart","IATexp.overall","d_art"
"","","",18,"f",1,0,1,1.73205080756888,1,3000,0,NA,0,15000,1,25000,1,2,7,NA,NA,NA,NA,2,0,7,1,2,1,6,1,2.5,4.66666666666667,5.66666666666667,4.5,0.488968231456855
"","","",18,"f",1,0,0,10,0,3000,0,NA,1,20000,1,20000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,7,1,7.5,5.83333333333333,7,4.58333333333333,0.641619412700359
"","","",19,"m",1,0,0,1.73205080756888,0,1600,0,1e+06,0,3500,1,20000,0,1,NA,8,1,1,1,NA,1,8,0,1,1,7,1,6.5,7,6.66666666666667,3.83333333333333,-0.0401055493289723
"","","",20,"m",1,0,0,0,0,NA,1,3900000,0,NA,0,1000,0,2,NA,7,NA,NA,NA,1,1,7,0,2,1,6,0,5.25,3.33333333333333,4.66666666666667,4.66666666666667,-0.156124991080148
"","","",19,"f",1,0,0,3.16227766016838,0,1600,0,4e+05,0,5000,0,1000,1,2,9,NA,2,2,2,NA,0,9,1,2,0,5,0,2.25,7,5.83333333333333,3.41666666666667,-0.9093338456101
"","","",18,"f",1,0,1,4.12310562561766,1,4586,0,NA,0,5600,0,NA,0,1,9,NA,1,1,1,NA,0,9,0,1,1,4,1,5.25,2.83333333333333,7,6.08333333333333,0.391486743587307
"","","",19,"m",1,0,1,14.6969384566991,1,4500,1,4e+06,1,40000,0,250,0,2,9,NA,1,1,1,NA,0,9,0,2,1,9,1,7.25,5.5,6.5,4.5,1.13038310486086
"","","",18,"f",1,0,1,2,1,4000,1,4e+06,0,20000,1,35000,0,1,NA,6,NA,NA,NA,1,1,6,0,1,0,7,1,4.5,6,2.83333333333333,2.41666666666667,0.0506477327227883
"","","",21,"f",1,0,0,3.46410161513775,1,4200,0,8e+05,0,20000,1,20000,0,2,NA,7,2,2,2,NA,1,7,0,2,0,5,1,4.75,5,6.5,4.75,0.197742996928938
"","","",20,"f",1,0,1,2.23606797749979,1,5000,1,4500000,0,14000,1,35000,0,2,9,NA,1,1,2,NA,0,9,0,2,0,4,0,5.75,2,7,6.5,0.984680571405793
"","","",18,"f",1,0,0,2,0,2700,1,2e+06,0,15000,1,24000,1,1,9,NA,1,1,2,NA,0,9,1,1,0,5,0,4,2.83333333333333,6,5.58333333333333,0.747638903590636
"","","",18,"m",1,0,1,14.6969384566991,1,5478,1,4236542,0,3278,1,32673,1,2,9,NA,NA,NA,NA,2,0,9,1,2,0,6,1,7.25,6,3,2.5,0.148558036440551
"","","",18,"f",1,0,0,0,1,4000,0,250000,1,20000,1,27000,0,2,NA,9,2,2,2,NA,1,9,0,2,0,2,1,5.75,2.66666666666667,6.83333333333333,6.08333333333333,0.885442353912998
"","","",18,"f",1,0,0,12.4899959967968,0,NA,1,2e+06,0,NA,1,25000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,0,5,0,5.75,3,7,6,0.0756953779284357
"","","",18,"f",1,0,1,4.47213595499958,1,5000,1,1e+06,0,5000,0,400,0,2,9,NA,NA,NA,NA,1,0,9,0,2,0,4,0,5.25,4.75,5.16666666666667,4.4,0.0302881209991638
"","","",19,"f",1,0,1,2,1,3000,0,8e+05,1,32000,0,770,1,1,NA,8,NA,NA,NA,1,1,8,1,1,1,5,1,4.25,5,6.83333333333333,4.91666666666667,0.569287416291546
"","","",20,"f",1,0,1,3.16227766016838,1,3000,1,4e+06,0,2500,1,45000,0,2,NA,8,1,1,1,NA,1,8,0,2,0,6,0,6.25,2.33333333333333,6.83333333333333,6.25,0.988417269228739
"","","",19,"f",1,0,0,2.23606797749979,0,3000,0,2e+06,0,8000,0,500,0,1,NA,9,1,1,1,NA,1,9,0,1,0,3,1,2.25,2,6.33333333333333,6.16666666666667,1.09094053181941
"","","",18,"f",1,0,1,3.16227766016838,0,3000,1,2e+06,0,2500,0,500,0,1,9,NA,2,2,2,NA,0,9,0,1,1,5,1,4.25,2.83333333333333,5.16666666666667,5.16666666666667,0.471405096737125
"","","",20,"f",1,0,0,2.23606797749979,1,4500,0,350000,1,45000,1,18000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,1,7,1,3.5,3.16666666666667,7,5.91666666666667,0.680593201905086
"","","",21,"m",1,0,0,1,0,2880,1,2e+06,0,5200,0,300,0,2,NA,7,NA,NA,NA,1,1,7,0,2,0,9,1,4.25,3.5,6,5.25,0.79883930813284
"","","",18,"f",1,0,1,5,1,2500,0,600500,0,3500,0,320,0,2,9,NA,2,2,2,NA,0,9,0,2,0,7,1,5.25,7,4.5,2.75,-0.470342946115974
"","","",20,"m",1,0,0,3,0,5000,1,3e+06,1,30000,1,45000,0,2,7,NA,2,2,2,NA,0,7,0,2,1,2,0,7.25,4.33333333333333,7,5.33333333333333,1.12988479880522
"","","",18,"f",1,0,0,1.73205080756888,0,NA,1,1e+06,0,4000,1,10000,0,2,NA,7,NA,NA,NA,1,1,7,0,2,0,5,0,8.25,4,7,5.5,0.789903530561881
"","","",20,"f",1,0,0,NA,0,NA,1,1e+06,0,7000,1,1000,1,1,9,NA,1,1,1,NA,0,9,1,1,1,5,0,2.75,6.83333333333333,5.16666666666667,3.16666666666667,0.111787321204981
"","","",20,"f",1,0,0,6.32455532033676,1,2500,0,3e+05,0,5280,1,8640,1,2,9,NA,1,1,1,NA,0,9,1,2,1,9,1,4,3.66666666666667,4,4.16666666666667,0.619532381689459
"","","",18,"f",1,0,0,NA,0,2800,1,3550000,0,6000,0,550,0,1,NA,9,NA,NA,NA,1,1,9,0,1,1,9,0,2,2.83333333333333,6.5,5.83333333333333,0.901383534138122
"","","",18,"f",1,0,1,4,0,4000,1,1e+06,0,4900,0,300,0,2,NA,9,2,2,2,NA,1,9,0,2,0,5,1,3,7,5.66666666666667,3.33333333333333,-0.236754106913939
"","","",21,"f",1,0,1,6,0,3000,0,2e+06,1,30000,0,5000,1,1,9,NA,2,2,2,NA,0,9,1,1,0,5,1,4.75,6,5.33333333333333,3.66666666666667,0.395460243295874
"","","",19,"f",1,0,1,4.24264068711928,1,3000,0,5e+05,1,26000,0,1000,1,1,9,NA,1,1,1,NA,0,9,1,1,1,8,1,5.75,3,6.5,5.75,0.638845859347247
"","","",18,"m",1,0,0,1,0,2000,1,4e+06,1,45000,0,300,1,2,NA,9,NA,NA,NA,1,1,9,1,2,1,7,0,6.25,2.5,4.33333333333333,4.91666666666667,0.485355438212811
"","","",18,"f",1,0,0,2,1,2000,0,5e+05,0,4000,1,35000,1,1,NA,7,1,1,1,NA,1,7,1,1,1,7,0,2.5,2.33333333333333,6.8,6.18181818181818,1.2129435858665
"","","",20,"m",1,0,1,1,1,3000,1,4e+06,0,5000,1,30000,1,2,9,NA,1,1,1,NA,0,9,1,2,1,9,1,4.5,7,4.66666666666667,2.83333333333333,-0.842616989790094
"","","",19,"m",1,0,1,1.73205080756888,1,5600,1,4500000,0,3654.7,1,26000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,9,1,2.75,5.33333333333333,5,3.83333333333333,-0.402772527006852
"","","",18,"f",1,0,0,2.23606797749979,0,NA,1,5e+05,0,14500,1,5000,1,1,NA,7,1,1,1,NA,1,7,1,1,1,8,1,3.5,3.33333333333333,6.66666666666667,5.66666666666667,0.789495581327027
"","","",18,"f",1,0,1,2,0,NA,0,3e+05,0,6000,0,NA,0,2,9,NA,NA,NA,NA,1,0,9,0,2,0,1,1,1.25,3,6.16666666666667,5.58333333333333,0.248496345904115
"","","",18,"f",1,0,1,4.47213595499958,1,3000,0,NA,0,20000,1,25000,0,2,NA,9,NA,NA,NA,2,1,9,0,2,1,5,0,1.25,5.66666666666667,6,4.16666666666667,0.219177160090065
"","","",18,"f",1,0,1,3.16227766016838,1,5000,1,1e+06,1,44000,1,25000,0,1,NA,6,NA,NA,1,NA,1,6,0,1,0,5,1,9,2.83333333333333,4.16666666666667,4.66666666666667,1.42643201285631
"","","",18,"f",1,0,1,16,1,5500,1,4900000,1,40000,1,4000,0,1,NA,9,2,2,2,NA,1,9,0,1,1,9,1,3,6.83333333333333,4,2.58333333333333,-0.460253922866643
"","","",21,"f",1,0,0,3.46410161513775,0,4000,0,7e+05,0,4000,0,200,1,1,9,NA,NA,NA,NA,2,0,9,1,1,0,3,0,5.25,5.33333333333333,5.66666666666667,4.16666666666667,-0.609368152127101
"","","",19,"f",1,0,0,NA,1,3000,1,3500000,1,45000,0,20000,0,2,NA,1,NA,NA,NA,1,1,1,0,2,0,7,1,4,3,7,6,1.16587950485557
"","","",18,"f",1,0,1,2,1,5500,1,3e+06,1,30000,1,35000,1,2,NA,9,NA,NA,NA,2,1,9,1,2,0,6,0,1.75,5.66666666666667,5.4,3.72727272727273,0.0506906129610822
"","","",21,"f",1,0,0,1,1,3500,0,5e+05,1,44000,1,38000,1,1,NA,3,1,1,1,NA,1,3,1,1,0,4,0,4.75,5.83333333333333,3,2.58333333333333,-0.497295612975873
"","","",19,"f",1,0,1,14.142135623731,0,2600,0,1e+06,0,8000,1,10000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,7,1,6,3.83333333333333,5.66666666666667,4.91666666666667,0.907298046649202
"","","",19,"f",1,0,0,1.73205080756888,0,3500,0,4e+05,0,4000,1,20000,0,1,NA,9,2,2,2,NA,1,9,0,1,0,9,0,3,2.83333333333333,6.66666666666667,5.91666666666667,0.933460596411326
"","","",19,"f",1,0,1,4.47213595499958,1,2000,0,250000,0,5000,1,40000,0,2,NA,8,2,2,2,NA,1,8,0,2,1,6,0,3,2.66666666666667,6.5,5.91666666666667,0.944468068423349
"","","",18,"f",1,0,0,4.24264068711928,0,NA,0,1e+06,0,30000,1,1000,1,1,NA,8,1,1,2,NA,1,8,1,1,1,8,0,3.5,3.16666666666667,6,5.41666666666667,0.547686023438081
"","","",19,"f",1,0,1,1.73205080756888,1,5980,0,NA,1,40000,0,400,1,1,NA,4,NA,NA,NA,1,1,4,1,1,0,5,1,1.5,6,5.33333333333333,3.66666666666667,0.594111950147496
"","","",19,"f",1,0,0,1,1,3000,0,250000,1,45000,0,NA,1,1,9,NA,1,1,2,NA,0,9,1,1,0,1,0,2,3,6.83333333333333,5.91666666666667,0.566619468970363
"","","",18,"f",1,0,0,NA,1,3000,0,1e+06,1,44800,0,500,0,2,NA,9,1,1,2,NA,1,9,0,2,0,3,1,1.75,3.16666666666667,6,5.41666666666667,1.08106282349997
"","","",18,"f",1,0,1,3.16227766016838,0,3000,0,NA,0,3000,0,NA,1,1,NA,1,NA,NA,NA,2,1,1,1,1,1,7,0,7,3.83333333333333,4.66666666666667,4.41666666666667,0.915543659082547
"","","",18,"f",1,0,0,4.47213595499958,0,3000,1,4500000,1,45250,0,200,1,2,8,NA,1,1,1,NA,0,8,1,2,0,3,1,5.5,5,6.33333333333333,4.66666666666667,0.382696890389244
"","","",19,"f",1,0,0,2.23606797749979,1,3000,0,NA,0,10000,0,500,1,1,NA,9,2,2,2,NA,1,9,1,1,0,6,0,4.75,3.83333333333333,5.5,4.83333333333333,1.0416702780426
"","","",21,"f",1,0,1,1.4142135623731,1,4000,0,350000,1,32000,0,250,0,2,NA,9,1,1,1,NA,1,9,0,2,0,7,1,6.25,2.5,5.66666666666667,5.58333333333333,0.891947902350029
"","","",18,"f",1,0,0,1.4142135623731,1,5000,1,5e+05,0,11000,0,500,1,1,8,NA,2,2,2,NA,0,8,1,1,1,4,0,6,3.83333333333333,6.66666666666667,5.41666666666667,0.713947361031
"","","",18,"f",1,0,0,1.4142135623731,0,NA,1,4500000,0,4500,0,500,0,1,7,NA,2,2,2,NA,0,7,0,1,1,7,0,1.25,4.16666666666667,5.83333333333333,4.83333333333333,0.682374468492211
"","","",18,"f",1,0,1,1.73205080756888,1,2000,0,360000,0,29028,0,NA,0,2,9,NA,1,1,2,NA,0,9,0,2,0,9,0,2,4.33333333333333,4.83333333333333,4.25,1.20721937362475
"","","",18,"f",1,0,1,10,1,5000,1,2e+06,1,30000,1,30000,0,2,NA,9,NA,NA,NA,2,1,9,0,2,1,3,0,8.5,3,7,6,-0.48385590034875
"","","",19,"m",1,0,0,2.23606797749979,1,3000,1,3e+06,1,23000,0,3000,1,2,8,NA,2,2,2,NA,0,8,1,2,1,7,1,4.25,5,5.5,4.25,0.363013616831624
"","","",18,"m",1,0,0,4.24264068711928,1,5400,0,350000,1,41500,1,42500,1,1,9,NA,NA,NA,NA,1,0,9,1,1,0,5,0,3.5,3.33333333333333,6,5.33333333333333,0.122020208556697
"","","",19,"f",1,0,0,0,1,3000,1,3e+06,0,20000,0,5000,0,2,8,NA,2,2,2,NA,0,8,0,2,1,4,1,2.5,3.5,6.5,5.5,0.964540402700321
"","","",19,"f",1,0,0,1.73205080756888,1,5000,0,3e+05,0,3300,0,200,1,1,8,NA,2,2,2,NA,0,8,1,1,0,6,0,5,5,3.83333333333333,3.41666666666667,0.371845971892901
"","","",19,"f",1,0,1,2.23606797749979,0,4500,1,1e+06,0,2250,1,15000,1,1,NA,7,1,1,1,NA,1,7,1,1,1,4,0,5,2.83333333333333,6.83333333333333,6,0.618862208619837
"","","",19,"f",1,0,0,NA,0,3000,0,5e+05,1,40000,0,400,0,1,NA,9,NA,NA,NA,1,1,9,0,1,1,5,0,3.5,2.5,7,6.25,0.761333150731121
"","","",18,"m",1,0,0,0,0,3000,1,3e+06,0,25000,0,NA,1,1,NA,4,1,1,1,NA,1,4,1,1,1,9,1,2.75,5.16666666666667,6.16666666666667,4.5,-0.201601532158379
"","","",20,"f",1,0,0,1.4142135623731,0,3000,0,250000,0,10000,1,25000,0,2,9,NA,1,1,1,NA,0,9,0,2,1,6,1,5.25,5.33333333333333,6.5,4.58333333333333,0.858464264351664
"","","",20,"f",1,0,0,1.4142135623731,0,3000,1,3500000,1,42000,1,30000,1,2,NA,6,NA,NA,NA,2,1,6,1,2,1,5,1,5,4.16666666666667,4.33333333333333,4.08333333333333,0.296560821582706
"","","",20,"f",1,0,0,2,0,NA,0,NA,1,13798,0,400,1,2,NA,9,NA,NA,NA,1,1,9,1,2,1,8,0,3.5,5,6,4.125,0.519837031435672
"","","",20,"f",1,0,1,2.44948974278318,1,3000,1,2e+06,1,25000,0,7000,0,2,9,NA,1,1,1,NA,0,9,0,2,0,3,1,4.25,2.4,6.83333333333333,6.27272727272727,0.936557260048246
"","","",19,"f",1,0,1,4.47213595499958,1,5550,0,220000,0,2100,0,230,1,1,NA,5,NA,NA,NA,2,1,5,1,1,1,5,1,2,5,3.83333333333333,3.41666666666667,1.09333803165873
"","","",20,"m",1,0,1,1.4142135623731,0,NA,0,3e+05,0,3000,1,20000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,8,1,5,6.66666666666667,5.16666666666667,3.25,NA
"","","",21,"f",1,1,0,7.74596669241483,0,NA,0,200001,0,NA,1,49999,1,1,9,NA,1,1,1,NA,0,9,1,1,0,4,1,3.75,7,6,3.5,-0.289815259635966
"","","",23,"m",1,1,0,1.73205080756888,0,NA,1,4e+06,0,NA,0,10000,0,2,5,NA,1,1,1,NA,0,5,0,2,1,9,0,4.25,4.16666666666667,5.5,4.66666666666667,0.00481822833727697
"","","",19,"f",1,1,1,1.73205080756888,0,NA,0,2e+06,1,36088.8,1,20000,1,1,NA,6,NA,NA,NA,1,1,6,1,1,0,5,1,6.75,4.66666666666667,6.83333333333333,5.08333333333333,-0.0589650149593703
"","","",22,"m",1,1,1,3.87298334620742,0,NA,0,NA,0,NA,0,NA,1,1,7,NA,NA,NA,NA,1,0,7,1,1,1,9,1,5.75,4.5,7,5.25,0.411535970356452
"","","",20,"f",1,1,1,NA,1,3728.22,0,NA,0,NA,0,1000,1,1,7,NA,NA,NA,NA,1,0,7,1,1,0,2,1,5.25,4.33333333333333,5.5,4.58333333333333,0.618571368677001
"","","",19,"m",1,1,0,1.4142135623731,0,3106.85,1,4500000,1,45432.5184,0,2000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,1,9,1,6.75,7,6.66666666666667,3.83333333333333,0.355915003422792
"","","",18,"f",1,1,0,0,0,NA,0,1e+06,0,NA,1,45000,0,2,6,NA,NA,NA,NA,1,0,6,0,2,0,9,1,6,4.66666666666667,6,4.66666666666667,1.27619465431246
"","","",20,"f",1,1,0,NA,0,2972.01271,0,256855,0,NA,0,NA,0,2,9,NA,1,1,1,NA,0,9,0,2,1,9,1,6.25,2.66666666666667,7,6.16666666666667,0.631678131401921
"","","",26,"f",1,1,1,1,0,4349.59,0,9e+05,1,27558.72,1,1000,0,1,3,NA,1,1,1,NA,0,3,0,1,1,9,1,5,5,7,5,0.810351143096503
"","","",23,"m",1,1,1,2.44948974278318,0,3106.85,0,NA,0,8202,1,3000,0,1,9,NA,NA,NA,NA,2,0,9,0,1,0,8,1,5,4.66666666666667,3.5,3.41666666666667,1.06530869624401
"","","",30,"m",1,1,1,2.23606797749979,0,1553.425,0,650000,1,39369.6,1,30000,1,1,NA,1,NA,NA,NA,2,1,1,1,1,1,5,0,4.5,5,5.83333333333333,4.41666666666667,0.200157158544076
"","","",18,"m",1,1,1,2.23606797749979,0,NA,1,3500000,0,3280.8,0,200,1,1,9,NA,1,1,1,NA,0,9,1,1,1,7,1,5.75,5.5,6.66666666666667,4.58333333333333,0.0995593701450186
"","","",21,"m",1,1,0,NA,1,2796.165,1,3e+06,0,19684.8,0,5500,1,1,9,NA,1,1,1,NA,0,9,1,1,0,5,0,5,2.66666666666667,5.33333333333333,5.33333333333333,0.78012136107808
"","","",20,"m",1,1,0,1.73205080756888,1,5219.508,1,4700000,0,29199.12,0,1000,0,2,NA,7,NA,NA,NA,1,1,7,0,2,0,7,0,4,6.2,4.83333333333333,3.45454545454545,-0.478276475863825
"","","",19,"f",1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,2,NA,NA,NA,NA,1,0,2,0,2,1,4,0,7,3.83333333333333,4.83333333333333,4.5,0.210664159838317
"","","",19,"f",1,1,0,1.4142135623731,0,2174.795,0,NA,0,NA,1,25000,0,2,NA,6,1,1,1,NA,1,6,0,2,1,7,0,3.75,5.83333333333333,5,3.58333333333333,0.633038682976848
"","","",20,"f",1,1,0,0,0,NA,1,5e+05,0,NA,1,10000,1,2,NA,6,1,1,1,NA,1,6,1,2,1,3,1,6.75,6.16666666666667,5.16666666666667,3.5,0.441017406668286
"","","",19,"m",1,1,0,0,0,2485.48,0,NA,1,44290.8,1,40000,1,2,NA,3,NA,NA,NA,1,1,3,1,2,0,8,0,6.75,5.83333333333333,5,3.58333333333333,-0.268438035508357
"","","",20,"f",1,1,0,3.16227766016838,0,2796.165,0,NA,0,NA,0,350,1,2,NA,6,NA,NA,NA,1,1,6,1,2,1,8,1,2.5,4.5,5.66666666666667,4.58333333333333,0.455778479376757
"","","",25,"m",1,1,0,2.23606797749979,0,2174.795,1,3500000,1,36088.8,1,300,1,2,9,NA,1,1,1,NA,0,9,1,2,1,5,1,4.75,7,5.5,3.25,-0.576600636531577
"","","",21,"f",1,1,0,5,0,NA,0,NA,0,29527.2,0,NA,0,1,NA,8,NA,NA,NA,1,1,8,0,1,1,5,1,6.75,4,6,5,1.09815170440201
"","","",17,"f",1,1,1,3.74165738677394,1,5592.33,0,6e+05,0,26246.4,1,38000,0,2,NA,1,1,1,1,NA,1,1,0,2,0,7,0,8,4.83333333333333,6.16666666666667,4.66666666666667,0.227438762204469
"","","",23,"m",1,1,1,10,1,1864.11,0,5e+05,1,29199.12,0,150,0,1,7,NA,1,1,1,NA,0,7,0,1,1,5,1,3.75,6.16666666666667,3,2.41666666666667,-0.432586217010521
"","","",19,"f",1,1,0,1.73205080756888,0,1864.11,0,NA,0,26246.4,0,1000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,4,0,4.25,4.66666666666667,6.16666666666667,4.75,0.792224579375855
"","","",20,"m",1,1,0,0,1,2796.165,0,9e+05,0,4429.08,1,37000,1,1,NA,1,NA,NA,NA,2,1,1,1,1,1,1,1,6.75,6,4.33333333333333,3.16666666666667,-0.458855494722259
"","","",19,"m",1,1,0,2.44948974278318,1,5592.33,0,3e+06,0,3936.96,1,10000,1,2,7,NA,NA,NA,NA,1,0,7,1,2,1,3,1,4.5,5.66666666666667,2.83333333333333,2.58333333333333,0.707809718445008
"","","",22,"m",1,1,1,7.07106781186548,0,2485.48,0,NA,0,24606,0,150,0,2,NA,8,NA,NA,NA,1,1,8,0,2,1,3,1,9,7,6,3.5,-0.0251419178541716
"","","",20,"m",1,1,0,NA,0,1553.425,1,4e+06,0,NA,1,2000,1,1,NA,9,1,1,1,NA,1,9,1,1,0,5,1,2.75,6.83333333333333,5.16666666666667,3.16666666666667,-0.234246612338323
"","","",20,"m",1,1,0,1.73205080756888,1,3728.22,1,3200000,1,29527.2,1,30000,0,1,NA,9,NA,NA,NA,1,1,9,0,1,1,5,1,4,6.66666666666667,5.83333333333333,3.58333333333333,0.0163724817985269
"","","",20,"f",1,1,1,2,0,NA,0,NA,0,NA,0,560,0,2,NA,9,1,1,1,NA,1,9,0,2,0,7,0,5.75,4,5.2,4.54545454545455,0.543227811187973
"","","",21,"f",1,1,1,2.23606797749979,1,3106.85,0,NA,0,2230.944,0,600,0,2,NA,9,NA,NA,NA,1,1,9,0,2,0,7,0,7,2.66666666666667,6,5.66666666666667,0.49805459191338
"","","",19,"f",1,1,0,1.73205080756888,0,NA,1,2e+06,0,NA,0,NA,0,2,NA,6,1,1,1,NA,1,6,0,2,0,9,0,6.25,5.5,5.66666666666667,4.08333333333333,0.546490797135287
"","","",17,"m",1,1,1,1.4142135623731,1,5592.33,1,4e+06,0,26246.4,1,49000,1,1,7,NA,NA,NA,NA,1,0,7,1,1,0,6,1,8,5,4.33333333333333,3.66666666666667,0.706843012518381
"","","",19,"m",1,1,1,14.6628782986152,0,1677.699,0,NA,0,NA,0,120,0,1,NA,7,1,1,1,NA,1,7,0,1,0,8,0,6.75,3.5,5.66666666666667,5.08333333333333,0.895090754075348
"","","",22,"f",1,1,0,0,0,NA,1,4500000,0,NA,1,49000,1,2,9,NA,NA,NA,NA,1,0,9,1,2,1,9,1,4.5,4.5,5.83333333333333,4.66666666666667,1.08830277711675
"","","",20,"f",1,1,1,2.44948974278318,1,5592.33,0,5e+05,0,16404,0,200,1,2,9,NA,1,1,1,NA,0,9,1,2,1,5,1,5.5,2.5,6.66666666666667,6.08333333333333,0.109391284756028
"","","",21,"f",1,1,0,2.64575131106459,1,4349.59,1,4500000,0,16404,0,20000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,9,0,5.5,4.5,6.5,5,0.914925519493452
"","","",20,"f",1,1,0,1.73205080756888,0,1677.699,1,4567822,1,36088.8,1,37000,0,2,NA,7,NA,NA,NA,1,1,7,0,2,1,8,1,5.25,5.83333333333333,6,4.08333333333333,-0.00124600839006739
"","","",19,"m",1,1,0,2.64575131106459,0,NA,0,NA,1,27798.2184,0,NA,0,2,NA,8,NA,NA,NA,1,1,8,0,2,0,8,0,8,4.66666666666667,6.83333333333333,5.08333333333333,-0.094424728500908
"","","",19,"f",1,1,0,5.65685424949238,0,NA,0,NA,0,NA,1,32000,1,2,NA,3,1,1,1,NA,1,3,1,2,0,8,0,5.25,5.5,5.33333333333333,3.91666666666667,0.712981870935934
"","","",19,"f",1,1,1,1.73205080756888,1,3106.85,0,NA,1,39369.6,0,213,1,2,NA,7,NA,NA,NA,1,1,7,1,2,1,4,0,4.75,4.16666666666667,7,5.41666666666667,0.5920827082699
"","","",20,"f",1,1,0,NA,1,4349.59,0,350000,1,29527.2,1,20000,1,2,NA,3,1,1,1,NA,1,3,1,2,1,7,0,4.75,3,7,6,0.366010234286982
"","","",19,"f",1,1,0,1.4142135623731,1,2485.48,0,240000,1,29035.08,1,5000,0,2,NA,4,NA,NA,NA,NA,1,4,0,2,0,5,1,3.75,4,7,5.5,-0.42707996393876
"","","",19,"f",1,1,1,1.73205080756888,1,5592.33,0,1e+06,0,4921.2,1,49300,1,2,NA,6,NA,NA,NA,1,1,6,1,2,1,3,0,7,5,6.5,4.75,1.54246228352884
"","","",19,"m",1,1,0,2.82842712474619,1,4970.96,1,3500000,1,29159.7504,0,150,0,2,NA,6,1,1,1,NA,1,6,0,2,1,3,0,4.75,6,6.33333333333333,4.16666666666667,0.252792460539983
"","","",19,"m",1,1,0,2.23606797749979,1,4038.905,1,3e+06,1,21325.2,0,1500,1,1,NA,9,NA,NA,NA,1,1,9,1,1,0,6,0,5.5,4.33333333333333,5.5,4.58333333333333,0.0928913730294968
"","","",18,"f",1,1,0,0,0,NA,0,NA,0,NA,0,NA,0,2,NA,2,1,1,1,NA,1,2,0,2,1,9,1,4.25,5.83333333333333,7,4.58333333333333,0.771523721302454
"","","",20,"m",1,1,0,3.16227766016838,0,NA,0,NA,0,NA,0,106,1,1,NA,9,2,2,2,NA,1,9,1,1,1,1,0,3.75,4.5,5.83333333333333,4.66666666666667,0.184343937417197
"","","",19,"m",1,1,1,14.5945195193264,0,NA,0,201000,0,NA,1,49500,1,2,NA,1,NA,NA,NA,1,1,1,1,2,1,9,1,3.25,5.33333333333333,4.83333333333333,3.75,-0.104393113075028
"","","",24,"m",1,1,1,14.6969384566991,0,1864.11,1,3500000,0,NA,0,1000,0,2,9,NA,1,1,2,NA,0,9,0,2,1,7,1,6.5,6.5,5.5,3.5,0.365002895917363
"","","",20,"m",1,1,1,3.87298334620742,1,1553.425,0,NA,0,NA,0,1890,1,2,9,NA,NA,NA,NA,1,0,9,1,2,0,8,0,6,7,6.16666666666667,3.58333333333333,-0.182694409805391
"","","",20,"f",1,1,0,2.64575131106459,0,NA,0,NA,0,NA,0,NA,0,2,NA,9,NA,NA,NA,2,1,9,0,2,0,8,1,5.75,3.66666666666667,4.83333333333333,4.58333333333333,-0.133524442707587
"","","",18,"f",1,1,0,4.24264068711928,0,3106.85,0,NA,0,13123.2,0,3000,0,2,8,NA,1,1,1,NA,0,8,0,2,1,4,1,6,5.5,6.16666666666667,4.33333333333333,1.0431915867016
"","","",23,"f",1,1,1,3.46410161513775,0,3106.85,0,2e+06,0,3936.96,0,950,1,1,NA,6,2,2,2,NA,1,6,1,1,1,9,0,5.75,6,6,4,0.159029906912234
"","","",20,"m",1,1,0,10,0,NA,0,3e+06,1,26246.4,1,200,1,2,NA,9,NA,NA,NA,1,1,9,1,2,1,4,0,2.75,4.6,4.75,4,0.38174870104936
"","","",19,"m",1,1,0,0,0,NA,0,200400,0,2037.3768,0,160,0,1,9,NA,1,1,1,NA,0,9,0,1,0,7,0,6.25,2.5,6.16666666666667,5.83333333333333,0.592505338385201
"","","",19,"f",1,1,1,1.4142135623731,0,NA,1,3e+06,0,NA,0,NA,1,2,NA,6,1,1,1,NA,1,6,1,2,0,9,0,2.75,5.16666666666667,5.5,4.16666666666667,1.10533521199413
"","","",20,"f",1,1,1,1.4142135623731,0,2609.754,0,3e+06,0,29527.2,0,NA,0,2,7,NA,NA,NA,NA,1,0,7,0,2,0,3,1,3.5,5,6,4.5,-0.269978547019213
"","","",19,"m",1,1,0,2,0,NA,0,3e+06,0,NA,0,10000,0,1,NA,3,1,1,1,NA,1,3,0,1,0,4,1,3,4.83333333333333,5.16666666666667,4.16666666666667,-0.0445207213430502
"","","",19,"m",1,1,0,NA,1,4970.96,0,2e+06,0,3608.88,0,150,0,2,NA,9,1,1,1,NA,1,9,0,2,0,9,0,8,7,3.66666666666667,2.33333333333333,NA
