"nation","nation_religiosity","age","nation_education","mf_harm","mf_fairness","mf_ingroup","mf_authority","mf_purity","mf_harm_group","mf_fairness_group","mf_purity_group","mf_ingroup_group","mf_authority_group"
"France",29.5,23,870,6,5.75,4.6,3.8,5,4.80063291139241,4.4873417721519,3.83016877637131,4.19746835443038,3.34683544303797
"France",29.5,20,870,5,5.25,4.4,2.6,3.75,4.80063291139241,4.4873417721519,3.83016877637131,4.19746835443038,3.34683544303797
"France",29.5,21,870,6,5.5,3.4,2.8,3.75,4.80063291139241,4.4873417721519,3.83016877637131,4.19746835443038,3.34683544303797
"France",29.5,29,870,5.25,4.25,3,2,4,4.80063291139241,4.4873417721519,3.83016877637131,4.19746835443038,3.34683544303797
"France",29.5,23,870,4.25,3,3.4,2.6,2.75,4.80063291139241,4.4873417721519,3.83016877637131,4.19746835443038,3.34683544303797
"Germany",40.5,21,928,5.75,5,4,3.8,5.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,27,928,4,3.75,3.6,3,3,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4,3.75,3,2.2,3,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5.25,4.25,4.4,2.8,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.25,4.75,3.6,3.4,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,19,928,4.75,4.75,5,4.2,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.5,4.75,3.8,2.8,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,24,928,5,5.25,4.2,3.8,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5,5,4.2,3.8,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,19,928,6,5.25,4.6,4.6,5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,4,4.5,3.6,1.4,2.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,30,928,4.25,4.25,2.6,2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,27,928,5,4.75,4,2.8,5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,4,3.75,3.8,3,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,24,928,5.25,4.5,4.6,2.6,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,4,4,4.8,3.2,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,40,928,5,5,4.4,3,5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.5,3.75,3.4,2.2,2.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5.75,4.5,3.4,2.2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5,4.75,3.6,3.6,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,4.25,5.25,3,2.2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,27,928,3.75,4,3.6,3,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,6,5.5,3.2,3.2,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,30,928,5.25,4.25,1.6,2.4,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,4.5,4.75,5.2,1.6,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5,4,3.4,2.6,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.5,4.25,3.2,3,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,24,928,5,4.75,4.4,3,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5.25,4.5,4.4,2.6,2.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5,3.75,3.6,3.2,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.5,4.25,2.8,2.8,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,5.5,5,4.4,2.4,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,4.5,4,2.6,2.2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5.75,3.75,3.2,2,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,25,928,5,4.25,3.4,3,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,28,928,4.75,5.5,3.8,4.8,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5,4.5,2.8,1.4,2,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,4.75,4.5,3.6,2.2,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,18,928,4.5,3.75,2.6,3.2,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,6,5.25,4.8,3.4,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.5,4.5,4,2.6,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5,4,3.6,3,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5,4.75,4.2,4.2,5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,27,928,5,4,3.2,3.6,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.5,4.75,3.4,3.2,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,25,928,4.5,3.75,3.8,3,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5,3.75,4,3.2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,6,5.25,5.2,2.8,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,5,4.5,3.8,2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,40,928,4.5,3.5,3.6,3,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5.75,5,4.4,4.8,5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,4.75,4.25,2.8,2.6,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,5,4.5,4.2,1.4,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.25,5,3.4,3.2,2.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,5,4.5,3.8,3.6,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,26,928,5.5,4.25,3.4,2.4,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.75,4.25,4.2,3.4,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,19,928,5,4.25,3.2,2.6,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.75,4,4.2,3,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5,4.25,3.8,2.6,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5,5.5,4.2,3.6,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,34,928,6,5.5,4.4,3.6,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,5,3.25,4,1.8,2,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,33,928,4.5,4,3.6,3.2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,28,928,5,4,4.2,3.2,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,6,4.25,4.2,2.8,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,25,928,4.75,3.75,3.4,2.8,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,27,928,5.5,4.5,4.8,4.8,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.5,5.5,3.4,2.4,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.25,5,4.2,2.8,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5.5,5.25,4,4,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.25,3.5,3,3,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,26,928,1,1,3,1,1,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5.5,5,4.2,3.2,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5,4.25,3.2,2.6,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5,4,3.6,4,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5.5,3,2.2,1.6,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,NA,928,5.75,4.75,4,3.6,4.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,4.25,3.75,3,2.4,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,NA,928,5.75,4.75,4.4,4.2,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,29,928,5.25,4,3,2,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,27,928,4.5,4,1,1,1,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5,4.75,3.8,3.2,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,4.25,4,4,3,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,5,4,3.2,2.8,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,6,4.5,5,3,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,25,928,4.25,4.25,3.8,3.2,3.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,6,5.5,4.4,3.4,5.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,19,928,5.25,4,3.2,3.2,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,4.25,4.25,4.4,2.4,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,6,5,4.4,3.4,5.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.75,5.25,4.8,4.8,4,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,27,928,4.5,3.25,2.6,3,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,6,5.5,5.4,3.8,5.66666666666667,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,24,928,4.75,4.75,4.6,4.6,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5,5,5,5,5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,19,928,6,6,4.8,4.4,5.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,40,928,5,4.75,4,3.4,3.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,23,928,4,3.75,3.6,4,3,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,25,928,5,4.5,4,3.8,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,22,928,3.25,3.75,4.4,3.6,3.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,20,928,5.25,4.25,4,3,4.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,29,928,6,5,4,3.4,4.25,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.5,3.25,3.2,2.2,2.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,33,928,5.5,5.25,3.6,2.8,2.75,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"Germany",40.5,21,928,5.25,4.5,3.4,2.4,2.5,4.99292452830189,4.41981132075472,3.84591194968553,3.78301886792453,3.02075471698113
"greek",71.5,22,861,6,6,5,2,3.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,6,5.5,4.2,4,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,4.25,4.25,4.8,3.4,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,22,861,6,5.5,4.6,3.8,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,22,861,6,6,6,6,6,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,6,6,3.8,1,3.25,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,22,861,6,6,5.2,4.4,5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,5.5,5.75,5.4,3.6,5.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,35,861,6,6,4.8,3.8,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,19,861,5.75,5.25,5,4.4,4,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,6,6,5.6,4,4.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,24,861,5.5,5.75,4,2.8,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,24,861,4.25,4,4.2,3.8,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,5.5,6,5.6,5.2,3.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,22,861,6,5.75,5.2,4.2,4,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,36,861,6,5.75,5.4,5.2,3.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,23,861,5.25,6,5.6,4.6,5.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,25,861,5.5,5,4.6,4.2,5.25,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,5,2.5,4.2,3.6,1.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,24,861,6,5.75,5,4.6,4.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,4.75,5.25,5.4,4.4,4.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,24,861,4.75,6,5.2,4.2,4,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,23,861,4.75,5.75,4.6,3.6,4.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,23,861,4.25,5.5,5.4,3.6,3,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,5.75,6,5,4.2,3.25,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,19,861,4.75,5.5,5.2,4.4,4.25,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,6,5.25,3.4,4.2,2,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,5,4.75,4.8,2.4,2.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,4.75,5.25,4.8,4.2,3.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,29,861,5.75,5.25,4.8,3.4,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,6,6,5.4,5,5.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,5,6,4.6,3.6,3.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,19,861,5.75,5,4.6,3.2,3.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,24,861,5.75,5.5,5.2,3.2,4.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,5.75,5.25,4.6,3.2,4.25,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,19,861,4,4.5,4.8,4,3.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,27,861,4.75,5,4.8,4.2,4,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,26,861,5.25,6,5,4,4.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,24,861,5.75,5,4.8,3,4.75,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,21,861,5.75,5.5,4,3,4,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,31,861,6,5.75,5.4,3.8,2.25,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,27,861,1.25,3.75,5,5.8,5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,4.5,5.25,4,3.4,3,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,22,861,4.5,2.75,4,4.8,4.25,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,23,861,4,4,3.8,2.8,3,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,23,861,5.75,6,5,3.6,5.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,22,861,5.25,5.5,4.6,4.4,4.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,19,861,6,5.5,4.4,4.6,5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
"greek",71.5,20,861,5.75,5,5,4.2,4.5,4.89108910891089,4.81683168316832,3.64356435643564,4.11089108910891,3.44554455445545
